run_id,type,final_t,final_nS,final_nR,max_nS,max_nR,total_steps,eradicated,resistance,mean_k2,total_kl_cost
181,uncontrolled,6.11997,0,0,52,4,126,1,0,1.5,0.0
182,uncontrolled,39.99999,0,43020,50,43021,93725,0,1,1.5,0.0
183,uncontrolled,39.99544,0,1755,50,1755,4154,0,1,1.5,0.0
184,uncontrolled,3.93457,0,0,50,1,165,1,0,1.5,0.0
185,uncontrolled,39.99997,0,23341,54,23341,51902,0,1,1.5,0.0
186,uncontrolled,40.0,0,63314,50,63314,139363,0,1,1.5,0.0
187,uncontrolled,10.95624,0,0,50,1,105,1,0,1.5,0.0
188,uncontrolled,39.98978,0,1295,52,1297,3166,0,1,1.5,0.0
189,uncontrolled,39.99703,0,1318,52,1318,3285,0,1,1.5,0.0
190,uncontrolled,39.99973,0,5867,50,5868,13564,0,1,1.5,0.0
191,uncontrolled,4.01033,0,0,50,1,169,1,0,1.5,0.0
192,uncontrolled,39.99926,0,1582,52,1582,3735,0,1,1.5,0.0
193,uncontrolled,39.99997,0,19370,50,19370,43327,0,1,1.5,0.0
194,uncontrolled,7.09539,0,0,51,1,169,1,0,1.5,0.0
195,uncontrolled,5.38899,0,0,53,1,175,1,0,1.5,0.0
196,uncontrolled,4.77235,0,0,50,1,175,1,0,1.5,0.0
197,uncontrolled,39.99995,0,19282,54,19282,42478,0,1,1.5,0.0
198,uncontrolled,4.87232,0,0,52,1,157,1,0,1.5,0.0
199,uncontrolled,39.99999,0,148955,50,148955,328382,0,1,1.5,0.0
200,uncontrolled,39.99994,0,45240,50,45240,99003,0,1,1.5,0.0
201,uncontrolled,39.99982,0,14418,62,14419,31447,0,1,1.5,0.0
202,uncontrolled,39.99997,0,96700,52,96700,214362,0,1,1.5,0.0
203,uncontrolled,4.58329,0,0,51,1,169,1,0,1.5,0.0
204,uncontrolled,39.99989,0,8509,50,8509,18933,0,1,1.5,0.0
205,uncontrolled,39.99791,0,1719,50,1720,4132,0,1,1.5,0.0
206,uncontrolled,3.4896,0,0,50,1,139,1,0,1.5,0.0
207,uncontrolled,39.99998,0,16822,50,16822,38125,0,1,1.5,0.0
208,uncontrolled,39.99994,0,44010,50,44011,97661,0,1,1.5,0.0
209,uncontrolled,39.99971,0,8984,53,8985,20210,0,1,1.5,0.0
210,uncontrolled,39.99886,0,3422,50,3422,7650,0,1,1.5,0.0
211,uncontrolled,39.99992,0,38151,50,38151,83388,0,1,1.5,0.0
212,uncontrolled,39.99999,0,72903,50,72903,158912,0,1,1.5,0.0
213,uncontrolled,3.18473,0,0,51,1,127,1,0,1.5,0.0
214,uncontrolled,39.99969,0,17015,54,17015,38129,0,1,1.5,0.0
215,uncontrolled,40.0,0,45959,51,45961,101362,0,1,1.5,0.0
216,uncontrolled,39.99974,0,13839,50,13840,31061,0,1,1.5,0.0
217,uncontrolled,5.37936,0,0,50,1,147,1,0,1.5,0.0
218,uncontrolled,40.0,0,241983,51,241983,532832,0,1,1.5,0.0
219,uncontrolled,39.99997,0,26180,55,26181,58749,0,1,1.5,0.0
220,uncontrolled,8.03657,0,0,50,3,119,1,0,1.5,0.0
221,uncontrolled,39.99995,0,63795,50,63795,140226,0,1,1.5,0.0
222,uncontrolled,4.63455,0,0,50,1,153,1,0,1.5,0.0
223,uncontrolled,40.0,0,103954,52,103954,227893,0,1,1.5,0.0
224,uncontrolled,6.6632,0,0,50,1,140,1,0,1.5,0.0
225,uncontrolled,4.70266,0,0,52,1,159,1,0,1.5,0.0
226,uncontrolled,39.99386,0,975,51,975,2306,0,1,1.5,0.0
227,uncontrolled,39.99998,0,48483,51,48483,106693,0,1,1.5,0.0
228,uncontrolled,4.22848,0,0,50,1,123,1,0,1.5,0.0
229,uncontrolled,15.34605,0,0,51,1,245,1,0,1.5,0.0
230,uncontrolled,39.99998,0,21166,50,21166,46549,0,1,1.5,0.0
231,uncontrolled,39.99996,0,60885,55,60886,134648,0,1,1.5,0.0
232,uncontrolled,39.99979,0,9613,52,9614,21464,0,1,1.5,0.0
233,uncontrolled,39.99999,0,195524,52,195525,432393,0,1,1.5,0.0
234,uncontrolled,39.99963,0,9347,52,9347,21384,0,1,1.5,0.0
235,uncontrolled,9.9804,0,0,50,2,163,1,0,1.5,0.0
236,uncontrolled,4.15866,0,0,52,1,135,1,0,1.5,0.0
237,uncontrolled,39.99997,0,67275,52,67276,149212,0,1,1.5,0.0
238,uncontrolled,5.09747,0,0,50,1,229,1,0,1.5,0.0
239,uncontrolled,6.58129,0,0,50,1,153,1,0,1.5,0.0
240,uncontrolled,39.99994,0,24736,50,24737,55261,0,1,1.5,0.0
241,uncontrolled,7.73764,0,0,51,2,157,1,0,1.5,0.0
242,uncontrolled,39.99974,0,3588,51,3588,7879,0,1,1.5,0.0
243,uncontrolled,39.99987,0,7968,51,7970,17911,0,1,1.5,0.0
244,uncontrolled,3.73577,0,0,50,1,138,1,0,1.5,0.0
245,uncontrolled,39.99994,0,77273,50,77273,169881,0,1,1.5,0.0
246,uncontrolled,4.96387,0,0,53,3,157,1,0,1.5,0.0
247,uncontrolled,39.99997,0,85445,56,85445,187404,0,1,1.5,0.0
248,uncontrolled,39.99993,0,5617,50,5619,12478,0,1,1.5,0.0
249,uncontrolled,8.89488,0,0,50,1,175,1,0,1.5,0.0
250,uncontrolled,7.28067,0,0,51,1,129,1,0,1.5,0.0
251,uncontrolled,39.99999,0,85152,51,85152,184477,0,1,1.5,0.0
252,uncontrolled,39.99997,0,5456,50,5457,12096,0,1,1.5,0.0
253,uncontrolled,39.99928,0,7324,53,7325,16205,0,1,1.5,0.0
254,uncontrolled,3.41976,0,0,50,1,134,1,0,1.5,0.0
255,uncontrolled,3.75155,0,0,50,1,127,1,0,1.5,0.0
256,uncontrolled,39.99999,0,52058,50,52058,114245,0,1,1.5,0.0
257,uncontrolled,39.99998,0,59769,50,59769,130636,0,1,1.5,0.0
258,uncontrolled,39.99964,0,14167,51,14169,31562,0,1,1.5,0.0
259,uncontrolled,10.4416,0,0,50,3,217,1,0,1.5,0.0
260,uncontrolled,40.0,0,30819,51,30822,67494,0,1,1.5,0.0
261,uncontrolled,39.99989,0,19481,50,19481,42712,0,1,1.5,0.0
262,uncontrolled,39.99993,0,18853,51,18854,40522,0,1,1.5,0.0
263,uncontrolled,39.99901,0,1411,50,1412,3271,0,1,1.5,0.0
264,uncontrolled,39.99915,0,13836,51,13836,30943,0,1,1.5,0.0
265,uncontrolled,39.99997,0,44217,50,44218,96998,0,1,1.5,0.0
266,uncontrolled,4.09695,0,0,50,2,197,1,0,1.5,0.0
267,uncontrolled,39.99991,0,10124,52,10124,22649,0,1,1.5,0.0
268,uncontrolled,39.99999,0,41666,51,41666,92037,0,1,1.5,0.0
269,uncontrolled,4.49523,0,0,50,1,119,1,0,1.5,0.0
270,uncontrolled,40.0,0,50235,51,50235,109985,0,1,1.5,0.0
271,uncontrolled,5.23592,0,0,50,1,221,1,0,1.5,0.0
272,uncontrolled,5.92738,0,0,50,1,199,1,0,1.5,0.0
273,uncontrolled,40.0,0,24703,50,24703,54459,0,1,1.5,0.0
274,uncontrolled,39.99999,0,26689,50,26689,59446,0,1,1.5,0.0
275,uncontrolled,4.88831,0,0,52,2,146,1,0,1.5,0.0
276,uncontrolled,39.99923,0,5215,50,5215,11882,0,1,1.5,0.0
277,uncontrolled,39.99835,0,3282,51,3282,7233,0,1,1.5,0.0
278,uncontrolled,5.92261,0,0,56,1,229,1,0,1.5,0.0
279,uncontrolled,5.19031,0,0,51,2,190,1,0,1.5,0.0
280,uncontrolled,39.99998,0,79754,50,79754,175148,0,1,1.5,0.0
281,uncontrolled,39.99999,0,60606,52,60612,132119,0,1,1.5,0.0
282,uncontrolled,6.03513,0,0,51,1,147,1,0,1.5,0.0
283,uncontrolled,39.99999,0,45663,52,45663,100622,0,1,1.5,0.0
284,uncontrolled,39.99986,0,13609,50,13609,30832,0,1,1.5,0.0
285,uncontrolled,39.99995,0,12394,50,12396,26979,0,1,1.5,0.0
286,uncontrolled,39.99991,0,13500,52,13500,29219,0,1,1.5,0.0
287,uncontrolled,39.99937,0,6554,50,6554,14695,0,1,1.5,0.0
288,uncontrolled,4.15807,0,0,50,1,155,1,0,1.5,0.0
289,uncontrolled,6.62998,0,0,52,2,187,1,0,1.5,0.0
290,uncontrolled,39.99997,0,94134,50,94136,207221,0,1,1.5,0.0
291,uncontrolled,39.99998,0,33691,50,33692,73710,0,1,1.5,0.0
292,uncontrolled,39.99988,0,29922,51,29922,65855,0,1,1.5,0.0
293,uncontrolled,39.99998,0,11774,51,11777,25773,0,1,1.5,0.0
294,uncontrolled,15.58994,0,0,53,5,133,1,0,1.5,0.0
295,uncontrolled,39.99999,0,47611,52,47611,104124,0,1,1.5,0.0
296,uncontrolled,39.99996,0,17876,53,17877,39607,0,1,1.5,0.0
297,uncontrolled,7.47537,0,0,51,2,133,1,0,1.5,0.0
298,uncontrolled,6.47842,0,0,53,1,215,1,0,1.5,0.0
299,uncontrolled,39.99999,0,75056,51,75058,165413,0,1,1.5,0.0
300,uncontrolled,39.99999,0,36666,51,36666,81485,0,1,1.5,0.0
301,uncontrolled,3.14531,0,0,51,1,129,1,0,1.5,0.0
302,uncontrolled,3.83702,0,0,50,3,167,1,0,1.5,0.0
303,uncontrolled,39.9994,0,5372,50,5372,12159,0,1,1.5,0.0
304,uncontrolled,39.99999,0,29064,55,29064,63387,0,1,1.5,0.0
305,uncontrolled,39.99643,0,213,51,215,698,0,1,1.5,0.0
306,uncontrolled,39.99999,0,113190,51,113193,246651,0,1,1.5,0.0
307,uncontrolled,39.99983,0,6764,52,6764,15227,0,1,1.5,0.0
308,uncontrolled,39.99995,0,91682,50,91682,201341,0,1,1.5,0.0
309,uncontrolled,39.99999,0,167313,53,167314,367104,0,1,1.5,0.0
310,uncontrolled,39.99979,0,1569,51,1569,3538,0,1,1.5,0.0
311,uncontrolled,8.23857,0,0,50,1,221,1,0,1.5,0.0
312,uncontrolled,39.99997,0,53473,50,53473,117814,0,1,1.5,0.0
313,uncontrolled,5.5199,0,0,50,1,155,1,0,1.5,0.0
314,uncontrolled,39.9998,0,19938,50,19938,44007,0,1,1.5,0.0
315,uncontrolled,5.18385,0,0,54,1,197,1,0,1.5,0.0
316,uncontrolled,5.68029,0,0,50,1,131,1,0,1.5,0.0
317,uncontrolled,39.9988,0,911,51,911,2448,0,1,1.5,0.0
318,uncontrolled,39.99991,0,28977,50,28978,64460,0,1,1.5,0.0
319,uncontrolled,4.84297,0,0,50,1,113,1,0,1.5,0.0
320,uncontrolled,39.99789,0,2471,51,2471,5784,0,1,1.5,0.0
321,uncontrolled,39.99999,0,41764,50,41764,92345,0,1,1.5,0.0
322,uncontrolled,39.99998,0,42583,50,42583,94692,0,1,1.5,0.0
323,uncontrolled,39.99988,0,39504,50,39504,87024,0,1,1.5,0.0
324,uncontrolled,39.99997,0,55126,51,55126,121509,0,1,1.5,0.0
325,uncontrolled,39.99993,0,71562,52,71562,159083,0,1,1.5,0.0
326,uncontrolled,12.21919,0,0,50,2,143,1,0,1.5,0.0
327,uncontrolled,39.99988,0,13456,54,13456,29792,0,1,1.5,0.0
328,uncontrolled,39.99997,0,28616,52,28616,63959,0,1,1.5,0.0
329,uncontrolled,39.99961,0,2554,53,2554,5795,0,1,1.5,0.0
330,uncontrolled,39.99936,0,2359,52,2359,5417,0,1,1.5,0.0
331,uncontrolled,39.99996,0,36207,50,36208,80004,0,1,1.5,0.0
332,uncontrolled,4.32842,0,0,50,2,175,1,0,1.5,0.0
333,uncontrolled,4.73855,0,0,50,1,119,1,0,1.5,0.0
334,uncontrolled,39.99999,0,74084,50,74084,162920,0,1,1.5,0.0
335,uncontrolled,39.99997,0,68617,52,68617,151528,0,1,1.5,0.0
336,uncontrolled,6.50801,0,0,50,2,131,1,0,1.5,0.0
337,uncontrolled,3.92066,0,0,52,1,141,1,0,1.5,0.0
338,uncontrolled,39.99996,0,160946,51,160948,354667,0,1,1.5,0.0
339,uncontrolled,3.30426,0,0,51,3,155,1,0,1.5,0.0
340,uncontrolled,7.77626,0,0,51,1,181,1,0,1.5,0.0
341,uncontrolled,39.99995,0,16464,50,16464,36747,0,1,1.5,0.0
342,uncontrolled,6.80028,0,0,50,1,129,1,0,1.5,0.0
343,uncontrolled,7.85509,0,0,50,1,195,1,0,1.5,0.0
344,uncontrolled,2.92399,0,0,51,1,101,1,0,1.5,0.0
345,uncontrolled,39.99415,0,131,52,131,528,0,1,1.5,0.0
346,uncontrolled,9.45339,0,0,50,2,131,1,0,1.5,0.0
347,uncontrolled,39.99994,0,17365,54,17365,38944,0,1,1.5,0.0
348,uncontrolled,4.87899,0,0,51,1,183,1,0,1.5,0.0
349,uncontrolled,39.99998,0,131766,50,131766,289851,0,1,1.5,0.0
350,uncontrolled,39.99997,0,20680,50,20681,45889,0,1,1.5,0.0
351,uncontrolled,4.54798,0,0,51,1,193,1,0,1.5,0.0
352,uncontrolled,39.99996,0,18451,50,18451,40290,0,1,1.5,0.0
353,uncontrolled,5.62077,0,0,51,2,173,1,0,1.5,0.0
354,uncontrolled,40.0,0,152786,52,152786,335574,0,1,1.5,0.0
355,uncontrolled,3.43736,0,0,52,1,161,1,0,1.5,0.0
356,uncontrolled,39.99993,0,1722,52,1722,3897,0,1,1.5,0.0
357,uncontrolled,39.99998,0,48502,50,48502,106107,0,1,1.5,0.0
358,uncontrolled,39.99997,0,87833,51,87833,192412,0,1,1.5,0.0
359,uncontrolled,39.99997,0,115788,50,115788,256609,0,1,1.5,0.0
360,uncontrolled,8.77789,0,0,53,1,215,1,0,1.5,0.0
361,uncontrolled,11.95201,0,0,50,1,209,1,0,1.5,0.0
362,uncontrolled,39.99994,0,44922,50,44922,98076,0,1,1.5,0.0
363,uncontrolled,4.61283,0,0,53,1,195,1,0,1.5,0.0
364,uncontrolled,39.99997,0,21735,50,21735,48094,0,1,1.5,0.0
365,uncontrolled,39.99997,0,23920,52,23921,52601,0,1,1.5,0.0
366,uncontrolled,39.99959,0,5795,50,5795,13133,0,1,1.5,0.0
